8.600000000000000000e+02
8.410000000000000000e+02
5.620000000000000000e+02
7.460000000000000000e+02
4.760000000000000000e+02
3.110000000000000000e+02
8.300000000000000000e+01
3.210000000000000000e+02
1.630000000000000000e+02
2.330000000000000000e+02
