8.810000000000000000e+02
7.910000000000000000e+02
6.840000000000000000e+02
3.640000000000000000e+02
3.380000000000000000e+02
2.040000000000000000e+02
2.700000000000000000e+02
2.700000000000000000e+01
1.000000000000000000e+02
4.500000000000000000e+01
