9.800000000000000000e+02
9.700000000000000000e+02
9.120000000000000000e+02
9.250000000000000000e+02
8.880000000000000000e+02
7.800000000000000000e+02
8.960000000000000000e+02
7.790000000000000000e+02
7.150000000000000000e+02
6.120000000000000000e+02
