5.580000000000000000e+02
2.100000000000000000e+01
1.450000000000000000e+02
1.030000000000000000e+02
9.900000000000000000e+01
4.200000000000000000e+01
8.400000000000000000e+01
9.600000000000000000e+01
8.300000000000000000e+01
6.800000000000000000e+01
