1.003000000000000000e+03
1.005000000000000000e+03
1.000000000000000000e+03
1.001000000000000000e+03
9.730000000000000000e+02
9.850000000000000000e+02
9.830000000000000000e+02
9.600000000000000000e+02
9.410000000000000000e+02
8.870000000000000000e+02
