9.920000000000000000e+02
9.680000000000000000e+02
9.650000000000000000e+02
9.540000000000000000e+02
9.280000000000000000e+02
8.430000000000000000e+02
7.850000000000000000e+02
7.900000000000000000e+02
7.490000000000000000e+02
7.810000000000000000e+02
