2.000000000000000000e+01
3.700000000000000000e+01
5.200000000000000000e+01
5.400000000000000000e+01
2.400000000000000000e+01
2.100000000000000000e+01
2.100000000000000000e+01
2.400000000000000000e+01
2.300000000000000000e+01
2.900000000000000000e+01
