1.009000000000000000e+03
1.008000000000000000e+03
1.008000000000000000e+03
1.007000000000000000e+03
1.003000000000000000e+03
9.950000000000000000e+02
9.810000000000000000e+02
9.870000000000000000e+02
9.600000000000000000e+02
9.840000000000000000e+02
