1.009000000000000000e+03
1.005000000000000000e+03
1.000000000000000000e+03
9.970000000000000000e+02
9.930000000000000000e+02
9.770000000000000000e+02
9.670000000000000000e+02
9.460000000000000000e+02
9.240000000000000000e+02
9.230000000000000000e+02
